0,1,2,3,4
Industrial  – Various,Loan  #2,Cut-off  Date Balance:,,"$81,500,000"
Various,Mountain  Industrial Portfolio,Cut-off  Date LTV:,,49.8%
"Various,  Various",,UW  NCF DSCR:,,1.93x
,,UW  NOI Debt Yield:,,10.6%
