0,1,2,3,4
Retail - Various,Loan  #5,Cut-off Date  Balance:,,"$55,000,000"
Various,Coastal  Equities Portfolio,Cut-off Date LTV:,,66.9%
Various,,UW NCF DSCR:,,1.66x
,,UW  NOI Debt Yield:,,11.8%
