0,1,2,3,4,5,6,7,8,9,10,11,12
,,Gross Charge-off  Current Period,Gross Charge-off  Current Period,,,Recoveries,,Net Charge-off,,Cumulative Net  Charge-off,Cumulative Net  Charge-off,
20-Jul,,$,37637.22,,,$0.00,,"$37,637.22",,,0.00,%(2)
20-Aug,,$,160695.73,,,$0.00,,"$160,695.73",,,0.02,%
20-Sep,,$,431003.77,,,"($43,631.48)",,"$387,372.29",,,0.05,%
20-Oct,,$,815867.96,,,"($169,829.19)",,"$646,038.77",,,0.10,%
20-Nov,,$,1323724.36,,,"($177,513.88)",,"$1,146,210.48",,,0.20,%
20-Dec,,$,854777.99,,,"($361,671.65)",,"$493,106.34",,,0.24,%
21-Jan,,$,1226632.63,,,"($384,945.06)",,"$841,687.57",,,0.31,%
21-Feb,,$,851156.72,,,"($546,638.74)",,"$304,517.98",,,0.34,%
21-Mar,,$,1100925.27,,,"($450,159.37)",,"$650,765.90",,,0.39,%
21-Apr,,$,636315.39,,,"($593,550.83)",,"$42,764.56",,,0.39,%
21-May,,$,566739.47,,,"($369,715.58)",,"$197,023.89",,,0.41,%
21-Jun,,$,593688.33,,,"($490,309.28)",,"$103,379.05",,,0.42,%
21-Jul,,$,480630.63,,,"($392,275.25)",,"$88,355.38",,,0.43,%
21-Aug,,$,684441.74,,,"($385,286.58)",,"$299,155.16",,,0.45,%
21-Sep,,$,810870.82,,,"($427,137.15)",,"$383,733.67",,,0.48,%
21-Oct,,$,810413.97,,,"($518,799.85)",,"$291,614.12",,,0.51,%
21-Nov,,$,664696.77,,,"($328,513.07)",,"$336,183.70",,,0.54,%
21-Dec,,$,683692.29,,,"($387,413.39)",,"$296,278.90",,,0.56,%
22-Jan,,$,708805.63,,,"($455,885.08)",,"$252,920.55",,,0.58,%
22-Feb,,$,710662.35,,,"($345,806.82)",,"$364,855.53",,,0.61,%
22-Mar,,$,641668.46,,,"($534,112.41)",,"$107,556.05",,,0.62,%
22-Apr,,$,352015.04,,,"($335,588.81)",,"$16,426.23",,,0.62,%
22-May,,$,459038.51,,,"($478,864.54)",,"($19,826.03)",,,0.62,%
22-Jun,,$,358981.90,,,"($229,371.14)",,"$129,610.76",,,0.63,%
22-Jul,,$,389814.76,,,"($200,850.29)",,"$188,964.47",,,0.65,%
22-Aug,,$,789652.67,,,"($253,997.28)",,"$535,655.39",,,0.69,%
22-Sep,,$,442424.60,,,"($400,827.62)",,"$41,596.98",,,0.70,%
22-Oct,,$,598687.54,,,"($346,664.72)",,"$252,022.82",,,0.72,%
22-Nov,,$,370786.00,,,"($207,128.63)",,"$163,657.37",,,0.73,%
22-Dec,,$,392558.01,,,"($239,372.64)",,"$153,185.37",,,0.74,%
23-Jan,,$,426886.05,,,"($335,214.98)",,"$91,671.07",,,0.75,%
23-Feb,,$,435094.14,,,"($324,231.73)",,"$110,862.41",,,0.76,%
23-Mar,,$,259341.05,,,"($358,469.38)",,"($99,128.33)",,,0.75,%
23-Apr,,$,430440.99,,,"($304,423.92)",,"$126,017.07",,,0.76,%
23-May,,$,376247.58,,,"($276,543.64)",,"$99,703.94",,,0.77,%
23-Jun,,$,296848.67,,,"($307,683.07)",,"($10,834.40)",,,0.77,%
23-Jul,,$,256649.49,,,"($236,429.66)",,"$20,219.83",,,0.77,%
23-Aug,,$,220953.56,,,"($290,461.09)",,"($69,507.53)",,,0.77,%
23-Sep,,$,187802.31,,,"($184,517.03)",,"$3,285.28",,,0.77,%
23-Oct,,$,313587.83,,,"($207,073.92)",,"$106,513.91",,,0.78,%
23-Nov,,$,262183.67,,,"($147,077.57)",,"$115,106.10",,,0.79,%
23-Dec,,$,110048.09,,,"($199,238.20)",,"($89,190.11)",,,0.78,%
24-Jan,,$,204703.90,,,"($182,942.43)",,"$21,761.47",,,0.78,%
24-Feb,,$,203893.51,,,"($121,294.10)",,"$82,599.41",,,0.79,%
24-Mar,,$,108436.16,,,"($172,011.32)",,"($63,575.16)",,,0.78,%
