0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,
Payment Date,,0.00%,0.00%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,2.00%,2.00%,
Closing Date,,,100.00,%,,,100.0,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
April 2025,,,82.36,%,,,77.34,%,,,71.41,%,,,67.25,%,,,64.14,%,,,53.98,%
May 2025,,,74.29,%,,,66.78,%,,,57.92,%,,,51.72,%,,,47.07,%,,,32.28,%
June 2025,,,66.16,%,,,56.26,%,,,44.60,%,,,36.45,%,,,30.34,%,,,11.14,%
July 2025,,,57.97,%,,,45.79,%,,,31.45,%,,,21.43,%,,,13.94,%,,,0.00,%
August 2025,,,49.71,%,,,35.35,%,,,18.47,%,,,6.68,%,,,0.00,%,,,0.00,%
September 2025,,,41.40,%,,,24.96,%,,,5.65,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2025,,,33.03,%,,,14.62,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2025,,,24.60,%,,,4.32,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2025,,,16.11,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2026,,,7.55,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2026,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(1),,,0.47,,,,0.36,,,,0.28,,,,0.24,,,,0.22,,,,0.17,
Weighted Average Life to Maturity (years)(2),,,0.47,,,,0.36,,,,0.28,,,,0.24,,,,0.22,,,,0.17,
