0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,95.02
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,87.32
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,98.17,,79.87
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,91.31,,72.67
"January 15, 2027",,,100.00,,100.00,,100.00,,96.42,,84.63,,65.70
"February 15, 2027",,,100.00,,100.00,,100.00,,90.07,,78.14,,58.98
"March 15, 2027",,,100.00,,100.00,,100.00,,83.88,,71.83,,52.51
"April 15, 2027",,,100.00,,100.00,,94.91,,77.84,,65.71,,46.28
"May 15, 2027",,,100.00,,100.00,,89.08,,71.95,,59.79,,40.30
"June 15, 2027",,,100.00,,100.00,,83.36,,66.21,,54.05,,34.58
"July 15, 2027",,,100.00,,100.00,,77.74,,60.63,,48.51,,29.10
"August 15, 2027",,,100.00,,98.07,,72.22,,55.21,,43.16,,23.88
"September 15, 2027",,,100.00,,92.46,,66.82,,49.95,,38.00,,18.91
"October 15, 2027",,,100.00,,86.89,,61.52,,44.85,,33.05,,14.21
"November 15, 2027",,,100.00,,81.85,,56.70,,40.18,,28.49,,9.83
"December 15, 2027",,,99.19,,76.84,,51.98,,35.65,,24.11,,5.68
"January 15, 2028",,,93.90,,71.86,,47.35,,31.27,,19.90,,1.76
"February 15, 2028",,,88.57,,66.90,,42.83,,27.03,,15.87,,0.00
"March 15, 2028",,,83.20,,61.97,,38.40,,22.94,,12.02,,0.00
"April 15, 2028",,,77.80,,57.07,,34.06,,18.99,,8.35,,0.00
"May 15, 2028",,,72.35,,52.19,,29.83,,15.19,,4.86,,0.00
"June 15, 2028",,,66.87,,47.34,,25.70,,11.54,,1.56,,0.00
"July 15, 2028",,,61.35,,42.52,,21.67,,8.05,,0.00,,0.00
"August 15, 2028",,,55.80,,37.73,,17.75,,4.70,,0.00,,0.00
"September 15, 2028",,,50.20,,32.96,,13.92,,1.51,,0.00,,0.00
"October 15, 2028",,,44.57,,28.23,,10.21,,0.00,,0.00,,0.00
"November 15, 2028",,,40.07,,24.42,,7.16,,0.00,,0.00,,0.00
"December 15, 2028",,,35.65,,20.71,,4.25,,0.00,,0.00,,0.00
"January 15, 2029",,,31.20,,17.02,,1.41,,0.00,,0.00,,0.00
"February 15, 2029",,,26.72,,13.36,,0.00,,0.00,,0.00,,0.00
"March 15, 2029",,,22.20,,9.72,,0.00,,0.00,,0.00,,0.00
"April 15, 2029",,,17.65,,6.10,,0.00,,0.00,,0.00,,0.00
"May 15, 2029",,,13.08,,2.51,,0.00,,0.00,,0.00,,0.00
"June 15, 2029",,,8.46,,0.00,,0.00,,0.00,,0.00,,0.00
"July 15, 2029",,,3.82,,0.00,,0.00,,0.00,,0.00,,0.00
"August 15, 2029",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.45,,3.15,,2.75,,2.47,,2.28,,1.99
Weighted Average Life to Maturity (Years)(2),,,3.45,,3.15,,2.75,,2.47,,2.28,,1.99
,,,,,,,,,,,,,
