0,1,2,3,4,5,6
Class of Certificates,Expected Range  of Initial Certificate Balance,Expected Range  of Initial Available Certificate Balance,Expected Range  of Initial Retained Certificate Balance,Expected Range  of Assumed Final Distribution Dates,Expected Range  of Weighted Average Life (Years),Expected Range  of Principal Window (Months)
Class A-2,"$0 - $250,000,000","$0 – $244,237,000","$0 – $5,763,000",NAP – December 2030,NAP – 4.73,NAP / 10/30 – 12/30
Class A-3,"$286,052,000 - $536,052,000","$279,458,000 – $523,696,000","$6,594,000 – $12,356,000",February 2031 – February 2031,4.81 – 4.87,10/30 – 02/31 / 12/30 – 02/31
