0,1,2,3,4
Class of  Certificates,Expected  Range of Approximate Initial  Certificate Balance,Expected  Range of Assumed  Final Distribution Date,Expected  Range of Weighted Average Life (Years),Expected  Range of Principal Window
Class A-2,"$0 - $200,000,000",NAP – August 2030,NAP – 4.79,NAP / 06/30 – 08/30
Class A-3,"$234,665,000-$434,665,000",September 2030 – September 2030,4.83 – 4.87,06/30 – 09/30 / 08/30 – 09/30
