0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,93.92
"June 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,86.49
"July 15, 2027",,,100.00,,100.00,,100.00,,100.00,,95.92,,79.30
"August 15, 2027",,,100.00,,100.00,,100.00,,99.88,,89.30,,72.34
"September 15, 2027",,,100.00,,100.00,,100.00,,93.72,,82.93,,65.64
"October 15, 2027",,,100.00,,100.00,,100.00,,87.69,,76.73,,59.16
"November 15, 2027",,,100.00,,100.00,,97.45,,81.80,,70.69,,52.91
"December 15, 2027",,,100.00,,100.00,,91.86,,76.05,,64.83,,46.88
"January 15, 2028",,,100.00,,100.00,,86.37,,70.44,,59.15,,41.08
"February 15, 2028",,,100.00,,100.00,,80.97,,64.97,,53.64,,35.51
"March 15, 2028",,,100.00,,100.00,,75.67,,59.65,,48.30,,30.16
"April 15, 2028",,,100.00,,94.81,,70.47,,54.47,,43.15,,25.06
"May 15, 2028",,,100.00,,89.61,,65.36,,49.44,,38.17,,20.18
"June 15, 2028",,,100.00,,84.44,,60.35,,44.55,,33.37,,15.54
"July 15, 2028",,,100.00,,79.30,,55.45,,39.81,,28.76,,11.14
"August 15, 2028",,,95.84,,74.53,,50.89,,35.40,,24.46,,7.02
"September 15, 2028",,,90.89,,69.82,,46.45,,31.15,,20.34,,3.11
"October 15, 2028",,,85.91,,65.13,,42.10,,27.03,,16.38,,0.00
"November 15, 2028",,,80.90,,60.47,,37.84,,23.04,,12.59,,0.00
"December 15, 2028",,,75.85,,55.84,,33.68,,19.19,,8.98,,0.00
"January 15, 2029",,,70.77,,51.23,,29.61,,15.49,,5.53,,0.00
"February 15, 2029",,,65.66,,46.65,,25.64,,11.92,,2.25,,0.00
"March 15, 2029",,,60.51,,42.09,,21.76,,8.49,,0.00,,0.00
"April 15, 2029",,,55.33,,37.57,,17.97,,5.20,,0.00,,0.00
"May 15, 2029",,,50.12,,33.07,,14.29,,2.06,,0.00,,0.00
"June 15, 2029",,,44.87,,28.60,,10.70,,0.00,,0.00,,0.00
"July 15, 2029",,,39.59,,24.16,,7.21,,0.00,,0.00,,0.00
"August 15, 2029",,,35.36,,20.58,,4.35,,0.00,,0.00,,0.00
"September 15, 2029",,,31.26,,17.13,,1.63,,0.00,,0.00,,0.00
"October 15, 2029",,,27.12,,13.71,,0.00,,0.00,,0.00,,0.00
"November 15, 2029",,,22.96,,10.30,,0.00,,0.00,,0.00,,0.00
"December 15, 2029",,,18.77,,6.92,,0.00,,0.00,,0.00,,0.00
"January 15, 2030",,,14.55,,3.56,,0.00,,0.00,,0.00,,0.00
"February 15, 2030",,,10.31,,0.22,,0.00,,0.00,,0.00,,0.00
"March 15, 2030",,,6.03,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2030",,,1.73,,0.00,,0.00,,0.00,,0.00,,0.00
"May 15, 2030",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.39,,3.07,,2.67,,2.40,,2.21,,1.94
Weighted Average Life to Maturity (Years)(2),,,3.39,,3.07,,2.67,,2.40,,2.21,,1.94
,,,,,,,,,,,,,
