0,1,2,3
Property  Name,As-Is  Value,Prospective  Market Value Upon Completion,Cap  Rate
Aloft Chesapeake,"$17,000,000","$20,500,000",8.50%
Fairfield Inn & Suites Williamsburg,"$11,000,000","$15,500,000",9.00%
Total,"$28,000,000","$36,000,000",Various
