0,1,2,3,4,5,6,7,8,9,10,11,12
Payment Date,,0.50%,,1.00%,,1.30%,,1.50%,,1.70%,,2.00%
Closing Date,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 15, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 15, 2026",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,86.28%
"July 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,65.04%
"August 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,45.28%
"September 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,27.00%
"October 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,94.99%,,10.21%
"November 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,76.87%,,0.00%
"December 15, 2027",,100.00%,,100.00%,,100.00%,,100.00%,,59.96%,,0.00%
"January 15, 2028",,100.00%,,100.00%,,100.00%,,92.21%,,44.29%,,0.00%
"February 15, 2028",,100.00%,,100.00%,,100.00%,,75.44%,,29.84%,,0.00%
"March 15, 2028",,100.00%,,100.00%,,100.00%,,59.71%,,16.64%,,0.00%
"April 15, 2028",,100.00%,,100.00%,,87.26%,,47.19%,,5.64%,,0.00%
"May 15, 2028",,100.00%,,100.00%,,73.88%,,35.40%,,0.00%,,0.00%
"June 15, 2028",,100.00%,,100.00%,,61.12%,,24.35%,,0.00%,,0.00%
"July 15, 2028",,100.00%,,99.12%,,48.98%,,14.06%,,0.00%,,0.00%
"August 15, 2028",,100.00%,,84.78%,,37.46%,,4.51%,,0.00%,,0.00%
"September 15, 2028",,100.00%,,70.89%,,26.57%,,0.00%,,0.00%,,0.00%
"October 15, 2028",,100.00%,,57.44%,,16.32%,,0.00%,,0.00%,,0.00%
"November 15, 2028",,100.00%,,44.44%,,6.70%,,0.00%,,0.00%,,0.00%
"December 15, 2028",,85.21%,,31.89%,,0.00%,,0.00%,,0.00%,,0.00%
"January 15, 2029",,67.29%,,19.81%,,0.00%,,0.00%,,0.00%,,0.00%
"February 15, 2029",,49.54%,,8.18%,,0.00%,,0.00%,,0.00%,,0.00%
"March 15, 2029",,31.94%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"April 15, 2029",,14.51%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"May 15, 2029",,7.65%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"June 15, 2029",,0.86%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"July 15, 2029",,0.00%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,4.36,,4.07,,3.77,,3.52,,3.25,,2.84
Weighted Average Life To Call (years)(1)(3),,3.89,,3.48,,3.23,,2.98,,2.81,,2.48
