0,1,2,3,4,5,6,7,8,9,10,11,12
Payment Date,,0.50%,,1.00%,,1.30%,,1.50%,,1.70%,,2.00%
Closing Date,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"November 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"December 21, 2024",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"January 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"February 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"March 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"April 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"May 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"June 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"July 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"August 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"September 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,100.00%
"October 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,97.78%
"November 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,100.00%,,89.58%
"December 21, 2025",,100.00%,,100.00%,,100.00%,,100.00%,,96.63%,,81.72%
"January 21, 2026",,100.00%,,100.00%,,100.00%,,98.63%,,89.31%,,74.19%
"February 21, 2026",,100.00%,,100.00%,,100.00%,,91.67%,,82.25%,,67.01%
"March 21, 2026",,100.00%,,100.00%,,93.92%,,84.94%,,75.46%,,60.17%
"April 21, 2026",,100.00%,,100.00%,,87.74%,,78.66%,,69.08%,,53.65%
"May 21, 2026",,100.00%,,94.61%,,81.73%,,72.58%,,62.94%,,47.43%
"June 21, 2026",,100.00%,,88.81%,,75.87%,,66.69%,,57.03%,,41.49%
"July 21, 2026",,100.00%,,83.11%,,70.17%,,61.00%,,51.35%,,35.86%
"August 21, 2026",,97.19%,,77.54%,,64.64%,,55.51%,,45.91%,,30.52%
"September 21, 2026",,91.61%,,72.07%,,59.27%,,50.21%,,40.70%,,25.48%
"October 21, 2026",,86.07%,,66.72%,,54.06%,,45.12%,,35.74%,,20.74%
"November 21, 2026",,80.58%,,61.49%,,49.02%,,40.22%,,31.01%,,16.30%
"December 21, 2026",,75.13%,,56.37%,,44.14%,,35.53%,,26.52%,,12.16%
"January 21, 2027",,69.72%,,51.37%,,39.43%,,31.04%,,22.27%,,8.33%
"February 21, 2027",,64.36%,,46.49%,,34.89%,,26.76%,,18.27%,,4.87%
"March 21, 2027",,59.04%,,41.72%,,30.52%,,22.67%,,14.51%,,1.60%
"April 21, 2027",,55.06%,,38.01%,,26.98%,,19.27%,,11.23%,,0.00%
"May 21, 2027",,51.11%,,34.38%,,23.57%,,16.00%,,8.12%,,0.00%
"June 21, 2027",,47.20%,,30.83%,,20.26%,,12.87%,,5.18%,,0.00%
"July 21, 2027",,43.31%,,27.37%,,17.08%,,9.88%,,2.40%,,0.00%
"August 21, 2027",,39.45%,,23.99%,,14.01%,,7.04%,,0.00%,,0.00%
"September 21, 2027",,35.62%,,20.70%,,11.07%,,4.34%,,0.00%,,0.00%
"October 21, 2027",,31.83%,,17.48%,,8.24%,,1.79%,,0.00%,,0.00%
"November 21, 2027",,28.06%,,14.36%,,5.54%,,0.00%,,0.00%,,0.00%
"December 21, 2027",,24.33%,,11.32%,,2.95%,,0.00%,,0.00%,,0.00%
"January 21, 2028",,20.62%,,8.37%,,0.49%,,0.00%,,0.00%,,0.00%
"February 21, 2028",,18.13%,,6.28%,,0.00%,,0.00%,,0.00%,,0.00%
"March 21, 2028",,15.66%,,4.25%,,0.00%,,0.00%,,0.00%,,0.00%
"April 21, 2028",,13.20%,,2.28%,,0.00%,,0.00%,,0.00%,,0.00%
"May 21, 2028",,10.77%,,0.36%,,0.00%,,0.00%,,0.00%,,0.00%
"June 21, 2028",,8.35%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"July 21, 2028",,5.96%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"August 21, 2028",,3.59%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"September 21, 2028",,1.23%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
"October 21, 2028",,0.00%,,0.00%,,0.00%,,0.00%,,0.00%,,0.00%
,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,2.90,,2.57,,2.35,,2.19,,2.04,,1.81
Weighted Average Life To Call (years)(1)(3),,2.88,,2.56,,2.33,,2.18,,2.03,,1.80
