0,1,2,3
Cutoff  Date,"$55,603,198.90",September 2028,"$4,898,514.58"
April 2025,53480495.86,October 2028,4448775.55
May 2025,51408075.95,November 2028,4025436.82
June 2025,49386251.88,December 2028,3627964.12
July 2025,47414932.84,January 2029,3255781.07
August 2025,45493990.77,February 2029,2908459.64
