0,1,2,3,4,5,6
Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses,Sources  and Uses
Sources,Proceeds,%  of Total,,Uses,Proceeds,%  of Total
Loan Amount:,"$46,000,000",100.0%,,Loan Payoff:,"$30,379,737",66.0%
,,,,Closing Costs(2):,"$1,689,604",3.7%
,,,,Upfront Reserves:,"$614,714",1.3%
,,,,Sponsor Equity:,"$13,315,945",29.0%
Total Sources:,"$46,000,000",100.0%,,Total Uses:,"$46,000,000",100.0%
