0,1,2,3,4
Payment Date,,Yield Supplement  Overcollateralization  Amount,Yield Supplement  Overcollateralization  Amount,
July 2029,,,15621756.74,
August 2029,,,14294881.31,
September 2029,,,13040886.07,
October 2029,,,11859009.31,
November 2029,,,10748833.45,
December 2029,,,9709538.45,
January 2030,,,8740291.68,
February 2030,,,7840489.85,
March 2030,,,7009548.34,
April 2030,,,6246227.00,
May 2030,,,5547013.32,
June 2030,,,4907166.78,
July 2030,,,4321763.44,
August 2030,,,3788588.48,
September 2030,,,3305528.51,
October 2030,,,2869057.54,
November 2030,,,2475157.84,
December 2030,,,2120377.48,
January 2031,,,1801613.98,
February 2031,,,1514476.32,
March 2031,,,1255131.94,
April 2031,,,1022750.13,
May 2031,,,817196.04,
June 2031,,,638426.16,
July 2031,,,486473.14,
August 2031,,,361354.07,
September 2031,,,262795.03,
October 2031,,,189329.70,
November 2031,,,136825.48,
December 2031,,,100197.79,
January 2032,,,75105.34,
February 2032,,,57332.24,
March 2032,,,43011.87,
April 2032,,,30984.08,
May 2032,,,21113.30,
June 2032,,,13409.32,
July 2032,,,7833.53,
August 2032,,,4136.99,
September 2032,,,1911.36,
October 2032,,,784.10,
November 2032,,,321.12,
December 2032,,,135.18,
January 2033,,,57.54,
February 2033,,,18.34,
March 2033,,,0.78,
April 2033 (and thereafter),,,0.00,
