0,1,2,3,4
,,,,
Pool Balance,,$,1105533858.65,
Number of Receivables,,,65695,
New motor vehicles at origination(1),,,0.01,%
Used motor vehicles at origination(1),,,99.99,%
Average principal balance,,$,16828.28,
Weighted average contract rate,,,9.20,%
Weighted average remaining term,,,57.92 months,
Weighted average original term,,,66.47 months,
Weighted average FICO® score(2),,,758.1,
