0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
,Principal Balance of each Mortgage Loan (including each Non-Serviced Mortgage Loan but not any Companion Loan) and REO Loan.,in  the Collection Account with respect to the other Mortgage Loans.,
Operating Advisor Consulting Fee / Operating Advisor,"$10,000 for each Major Decision made with respect to a Serviced Mortgage Loan or, with respect to the period when the outstanding Certificate Balances of the Control Eligible Certificates have not been reduced to zero as a result of the allocation of Realized Losses to such certificates, such lesser amount as the related borrower actually pays with respect to such Mortgage Loan.","Payable by the related borrower when incurred during the period when the outstanding Certificate Balances of the Control Eligible Certificates have not been reduced to zero as a result of the allocation of Realized Losses to such certificates; and when incurred subsequent to such period, out of general collections on deposit in the Collection Account.",Time to time
Asset Representations Reviewer Fee / Asset Representations Reviewer,"With respect to each Distribution Date, an amount equal to the product of the monthly portion of the annual Asset Representations Reviewer Fee Rate multiplied by the Stated Principal Balance of each Mortgage Loan (including each Non-Serviced Mortgage Loan, but excluding each Companion Loan).",Out of general collections on deposit in the Collection Account.,Monthly
Asset Representations Reviewer Upfront Fee / Asset Representations Reviewer,"A fee of $5,000 on the Closing Date.",Payable by the mortgage loan sellers.,At closing
Asset Representations Reviewer Asset Review Fee / Asset Representations Reviewer,"For each Delinquent Loan, the sum of: (i) $15,000 multiplied by the number of Subject Loans with an unpaid principal balance less than $20,000,000, (ii) $20,000 multiplied by the number of Subject Loans with an unpaid principal balance equal to or greater than $20,000,000 but less than $40,000,000, (iii) $25,000 multiplied by the number of Subject Loans with an unpaid principal balance equal to or greater than $40,000,000, plus (iv) $1,000 per Mortgaged Property for each Subject Loan.","Payable by the related mortgage loan seller; provided, however, that if the related mortgage loan seller is insolvent or fails to pay such amount within 90 days of written invoice therefor by the asset representations reviewer, such fee will be paid by the trust out of general collections on deposit in the Collection Account.",In connection with each Asset Review with respect to a Delinquent Loan.
