0,1,2,3,4,5
Marriott Anchorage Downtown Whole Loan Summary,Marriott Anchorage Downtown Whole Loan Summary,Marriott Anchorage Downtown Whole Loan Summary,Marriott Anchorage Downtown Whole Loan Summary,Marriott Anchorage Downtown Whole Loan Summary,Marriott Anchorage Downtown Whole Loan Summary
Note,Original  Balance,Cut-off  Date Balance,,Note  Holder,Controlling  Piece
A-1,"$58,000,000","$57,932,483",,WFCM 2026-C66,Yes
A-2(1),"$30,000,000","$29,965,078",,WFB,No
A-3(1),"$20,000,000","$19,976,718",,WFB,No
A-4(1),"$17,000,000","$16,980,211",,WFB,No
Total,"$125,000,000","$124,854,90",,,
