0,1,2
Class of Notes,,Range of Interest Rates
Class A-1 Notes,,4.357% - 4.607%
Class A-2a Notes,,4.48% - 4.73%
Class A-2b Notes,,SOFR Rate + 0.29% - SOFR Rate + 0.54%
Class A-3 Notes,,4.74% - 4.99%
Class A-4 Notes,,4.89% - 5.14%
Class B Notes,,5.16% - 5.41%
Class C Notes,,5.31% - 5.56%
