0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Payment Date,,,0.50%,,,,1.00%,,,,1.30%,,,,1.50%,,,,1.70%,,,,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
"June 15, 2026",,,79.43,%,,,74.71,%,,,71.52,%,,,69.21,%,,,66.73,%,,,62.58,%
"July 15, 2026",,,69.24,%,,,62.30,%,,,57.63,%,,,54.25,%,,,50.62,%,,,44.56,%
"August 15, 2026",,,59.09,%,,,50.06,%,,,43.98,%,,,39.58,%,,,34.87,%,,,27.01,%
"September 15, 2026",,,49.01,%,,,37.98,%,,,30.56,%,,,25.20,%,,,19.47,%,,,9.93,%
"October 15, 2026",,,38.99,%,,,26.07,%,,,17.38,%,,,11.12,%,,,4.42,%,,,0.00,%
"November 15, 2026",,,29.02,%,,,14.32,%,,,4.45,%,,,0.00,%,,,0.00,%,,,0.00,%
"December 15, 2026",,,19.11,%,,,2.74,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"January 15, 2027",,,9.27,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
"February 15, 2027",,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life To Maturity (years)(1)(2),,,0.38,,,,0.31,,,,0.28,,,,0.26,,,,0.24,,,,0.21,
Weighted Average Life To Call (years)(1)(3),,,0.38,,,,0.31,,,,0.28,,,,0.26,,,,0.24,,,,0.21,
