0,1,2,3,4
Class A-1 Notes,,$,82000000,
Class A-2 Notes,,$,123340000,
Class A-3 Notes,,$,123340000,
Class B Notes,,$,66110000,
Class C Notes,,$,85490000,
Class D Notes,,$,100310000,
