0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Loan Amount:,"$31,500,000",100.0%,,Loan Payoff:,"$28,468,672",90.4%
,,,,Upfront Reserves(4):,"$2,391,122",7.6%
,,,,Closing Costs:,"$504,424",1.6%
,,,,Return of Equity:,"$135,782",0.4%
Total Sources:,"$31,500,000",100.0%,,Total Uses:,"$31,500,000",100.0%
