0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,81.20,,76.41,,70.95,,67.24,,64.45,,58.87
"June 15, 2025",,,73.61,,66.56,,58.54,,53.10,,49.04,,41.81
"July 15, 2025",,,65.98,,56.76,,46.28,,39.19,,33.94,,25.10
"August 15, 2025",,,58.29,,46.99,,34.16,,25.51,,19.15,,8.73
"September 15, 2025",,,50.55,,37.26,,22.20,,12.07,,4.68,,0.00
"October 15, 2025",,,42.75,,27.57,,10.39,,0.00,,0.00,,0.00
"November 15, 2025",,,34.90,,17.92,,0.00,,0.00,,0.00,,0.00
"December 15, 2025",,,27.28,,8.58,,0.00,,0.00,,0.00,,0.00
"January 15, 2026",,,19.60,,0.00,,0.00,,0.00,,0.00,,0.00
"February 15, 2026",,,11.87,,0.00,,0.00,,0.00,,0.00,,0.00
"March 15, 2026",,,4.09,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2026",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,0.43,,0.32,,0.24,,0.21,,0.18,,0.15
Weighted Average Life to Maturity (Years)(2),,,0.43,,0.32,,0.24,,0.21,,0.18,,0.15
