0,1,2,3,4
Class A-1 Notes,,$,245900000,
Class A-2 Notes,,,418000000,
Class A-3 Notes,,,418000000,
Class A-4 Notes,,,81810000,
Class B Notes,,,36510000,
Class C Notes,,,18300000,
Total,,$,1218520000,
