0,1,2,3,4,5,6
Sources and Uses(1),Sources and Uses(1),Sources and Uses(1),Sources and Uses(1),Sources and Uses(1),Sources and Uses(1),Sources and Uses(1)
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Mortgage Loan Amount:,"$52,166,000",100.0%,,Loan Payoff:,"$45,917,995",88.0%
,,,,Closing Costs:,"$3,046,481",5.8%
,,,,Return of Equity:,"$2,489,593",4.8%
,,,,Upfront Reserves:,"$711,930",1.4%
Total Sources:,"$52,166,000",100.0%,,Total Uses:,"$52,166,000",100.0%
