0,1,2,3,4,5,6
,,Model,Vehicle Type,Percentage of Initial Pool Balance,Percentage of Initial Pool Balance,
,,F-150,Light Truck,32.23,%,
,,Explorer,Utility,8.55,,
,,F-250,Light Truck,6.95,,
,,Expedition,Utility,6.65,,
,,F-350,Light Truck,5.47,,
,,Escape,Utility,5.46,,
