0,1,2,3
Type/Recipient(1),Amount(1),Source(1),Frequency
,Intellectual Property Royalty License Fee Rate multiplied by the outstanding principal amount of each Mortgage Loan.,deposit in the Collection Account.,
"Expenses of the issuing entity not advanced (which may include reimbursable expenses incurred by the operating advisor or asset representations reviewer, expenses relating to environmental remediation or appraisals, expenses of operating REO Property and expenses incurred by any independent contractor hired to operate REO Property)",Based on third party charges.,"First from collections on the related Mortgage Loan (income on the related REO Property), if applicable, and then from general collections with respect to Mortgage Loans in the Collection Account (and custodial account with respect to a Serviced Companion Loan, if applicable), subject to certain limitations.",Time to time
