0,1,2,3,4,5,6,7
Mortgage  Loan or Mortgaged Property Name,% of Initial  Pool Balance by Allocated Loan Amount,Cut-off Date  LTV Ratio (Other Than “As-Is”),LTV Ratio  at Maturity (“Other Than As-Is”),Other Than  “As-Is” Appraised Value,Cut-off Date  LTV Ratio (“As-Is”),LTV Ratio  at Maturity (“As-Is”),“As-Is”  Appraised Value
Marriott Melville (1),8.4%,68.5%,64.8%,"$103,565,000",72.4%,68.5%,"$98,000,000"
Mall at Bay Plaza (2),4.2%,34.5%,34.5%,"$492,274,298",35.8%,35.8%,"$475,000,000"
Courtyard Amarillo Downtown (3),2.1%,66.4%,66.4%,"$22,300,000",74.0%,74.0%,"$20,000,000"
