0,1,2,3,4
Class A-1 Notes,,$,425600000.00,
Class A-2a Notes(1),,$,_______,
Class A-2b Notes(1),,$,_______,
Class A-3 Notes,,$,623200000.00,
Class A-4 Notes,,$,104500000.00,
Class B Notes,,$,47500000.00,
Reserve Account Initial Deposit(2),,$,4750000.59,
Yield Supplement Overcollateralization Amount,,$,88794521.19,
Initial Overcollateralization,,$,235.59,
Total,,$,1993544757.37,
