0,1,2
,Percentage  of  Initial Pool Balance,Percentage  of  Adjusted Pool Balance
Class A notes,88.82%,95.00%
Class B notes,2.80,3.00
Class C notes,1.87,2.00
Total,93.50%,100.00%
