0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Initial Pool Balance,Percentage  of Initial Pool Balance
,F-150,Light  Truck,32.80,%
,Explorer,Utility,10.41,
,Expedition,Utility,7.06,
,Escape,Utility,6.19,
,Bronco  Sport,Utility,5.58,
