0,1,2,3,4
,,,,
FICO® Score Range(1),,Percentage of Total  Aggregate Outstanding Principal Balance(2),Percentage of Total  Aggregate Outstanding Principal Balance(2),Percentage of Total  Aggregate Outstanding Principal Balance(2)
1 – 400,,,0.01,%
401 – 450,,,0.69,
451 – 500,,,5.59,
501 – 550,,,19.87,
551 – 600,,,30.21,
601 – 650,,,21.89,
651 and higher,,,11.75,
No FICO® Score(3),,,9.99,
Total,,,100.00,%
,,,,
