0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Whole Loan Amount:,"$160,000,000",100.0%,,Loan Payoff:,"$153,616,290",96.0%
,,,,Return of Equity:,"$4,062,906",2.5%
,,,,Closing Costs:,"$2,144,818",1.3%
,,,,Upfront Reserves:,"$175,986",0.1%
Total Sources:,"$160,000,000",100.0%,,Total Uses:,"$160,000,000",100.0%
