0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
04/15/27,,,100.00,%,,,100.00,%,,,94.54,%,,,85.94,%,,,76.55,%,,,66.15,%,,,48.99,%
05/15/27,,,100.00,%,,,100.00,%,,,89.46,%,,,80.68,%,,,71.12,%,,,60.54,%,,,43.34,%
06/15/27,,,100.00,%,,,100.00,%,,,84.45,%,,,75.52,%,,,65.81,%,,,55.11,%,,,37.88,%
07/15/27,,,100.00,%,,,95.85,%,,,79.51,%,,,70.46,%,,,60.64,%,,,49.86,%,,,32.61,%
08/15/27,,,100.00,%,,,91.17,%,,,74.63,%,,,65.50,%,,,55.61,%,,,44.79,%,,,27.54,%
09/15/27,,,100.00,%,,,86.50,%,,,69.83,%,,,60.64,%,,,50.71,%,,,39.89,%,,,22.66,%
10/15/27,,,100.00,%,,,81.86,%,,,65.10,%,,,55.88,%,,,45.95,%,,,35.16,%,,,18.03,%
11/15/27,,,95.90,%,,,77.24,%,,,60.44,%,,,51.23,%,,,41.34,%,,,30.63,%,,,13.63,%
12/15/27,,,91.33,%,,,72.64,%,,,55.86,%,,,46.69,%,,,36.86,%,,,26.29,%,,,9.41,%
01/15/28,,,86.73,%,,,68.05,%,,,51.35,%,,,42.25,%,,,32.53,%,,,22.11,%,,,5.36,%
02/15/28,,,82.12,%,,,63.51,%,,,46.93,%,,,37.93,%,,,28.35,%,,,18.11,%,,,1.50,%
03/15/28,,,77.62,%,,,59.11,%,,,42.67,%,,,33.78,%,,,24.34,%,,,14.27,%,,,0.00,%
04/15/28,,,73.40,%,,,54.98,%,,,38.67,%,,,29.86,%,,,20.53,%,,,10.59,%,,,0.00,%
05/15/28,,,69.55,%,,,51.20,%,,,34.98,%,,,26.22,%,,,16.96,%,,,7.10,%,,,0.00,%
06/15/28,,,65.67,%,,,47.44,%,,,31.34,%,,,22.67,%,,,13.50,%,,,3.76,%,,,0.00,%
07/15/28,,,61.77,%,,,43.69,%,,,27.77,%,,,19.20,%,,,10.15,%,,,0.56,%,,,0.00,%
08/15/28,,,57.82,%,,,39.96,%,,,24.25,%,,,15.82,%,,,6.92,%,,,0.00,%,,,0.00,%
09/15/28,,,53.85,%,,,36.25,%,,,20.80,%,,,12.52,%,,,3.80,%,,,0.00,%,,,0.00,%
10/15/28,,,49.84,%,,,32.55,%,,,17.41,%,,,9.31,%,,,0.79,%,,,0.00,%,,,0.00,%
11/15/28,,,45.81,%,,,28.87,%,,,14.08,%,,,6.19,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/28,,,41.73,%,,,25.21,%,,,10.82,%,,,3.16,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/29,,,37.63,%,,,21.56,%,,,7.62,%,,,0.22,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/29,,,33.49,%,,,17.94,%,,,4.49,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/29,,,29.32,%,,,14.33,%,,,1.42,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/29,,,25.13,%,,,10.74,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/29,,,21.21,%,,,7.42,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/29,,,18.22,%,,,4.82,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/29,,,15.21,%,,,2.23,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/29,,,12.17,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/29,,,9.12,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/29,,,6.03,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/29,,,2.92,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/29,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life (Years) to Call,,,3.05,,,,2.69,,,,2.37,,,,2.20,,,,2.02,,,,1.84,,,,1.57,
Weighted Average Life (Years) to Maturity,,,3.05,,,,2.69,,,,2.37,,,,2.20,,,,2.02,,,,1.84,,,,1.57,
