0,1,2,3
,Principal  Amount(1),,Interest Rate
Class A-1 notes,"$300,000,000",,●%
Class A-2a notes(2),"} $560,000,000",,●%
Class A-2b notes(2)(3)(4),"} $560,000,000",,30-day average SOFR + ●%
Class A-3 notes,"$560,000,000",,●%
Class A-4 notes,"$ 80,000,000",,●%
Class B notes,"$ 47,370,000",,●%
Class C notes(5),"$ 31,570,000",,0.00%
