0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,Class A-2-B Note,
Payment Date,,0.00%,0.00%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,2.00%,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
July 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
August 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
September 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
October 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
November 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,89.82,%
December 2025,,,100.00,%,,,100.00,%,,,100.00,%,,,99.83,%,,,94.14,%,,,78.11,%
January 2026,,,100.00,%,,,100.00,%,,,99.92,%,,,91.05,%,,,84.66,%,,,66.67,%
February 2026,,,100.00,%,,,100.00,%,,,92.20,%,,,82.41,%,,,75.36,%,,,55.51,%
March 2026,,,100.00,%,,,100.00,%,,,84.57,%,,,73.92,%,,,66.24,%,,,44.64,%
April 2026,,,100.00,%,,,94.10,%,,,77.06,%,,,65.58,%,,,57.31,%,,,34.06,%
May 2026,,,100.00,%,,,87.83,%,,,69.64,%,,,57.39,%,,,48.57,%,,,23.77,%
June 2026,,,98.46,%,,,81.59,%,,,62.32,%,,,49.35,%,,,40.01,%,,,13.76,%
July 2026,,,93.13,%,,,75.38,%,,,55.10,%,,,41.46,%,,,31.64,%,,,4.05,%
August 2026,,,87.76,%,,,69.19,%,,,47.99,%,,,33.72,%,,,23.46,%,,,0.00,%
September 2026,,,82.35,%,,,63.03,%,,,40.97,%,,,26.14,%,,,15.46,%,,,0.00,%
October 2026,,,76.91,%,,,56.89,%,,,34.05,%,,,18.70,%,,,7.66,%,,,0.00,%
November 2026,,,71.42,%,,,50.78,%,,,27.24,%,,,11.42,%,,,0.05,%,,,0.00,%
December 2026,,,65.90,%,,,44.70,%,,,20.53,%,,,4.29,%,,,0.00,%,,,0.00,%
January 2027,,,60.33,%,,,38.64,%,,,13.92,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2027,,,54.73,%,,,32.61,%,,,7.42,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2027,,,49.10,%,,,26.61,%,,,1.02,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2027,,,43.80,%,,,20.97,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2027,,,38.54,%,,,15.43,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2027,,,33.24,%,,,9.91,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
July 2027,,,27.91,%,,,4.42,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
August 2027,,,22.54,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2027,,,17.13,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2027,,,11.68,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2027,,,6.19,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
December 2027,,,0.66,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2028,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(1),,,1.80,,,,1.49,,,,1.21,,,,1.06,,,,0.96,,,,0.77,
Weighted Average Life to Maturity (years)(2),,,1.80,,,,1.49,,,,1.21,,,,1.06,,,,0.96,,,,0.77,
