0,1,2,3
Tenor,Low Estimate  of Treasury Yield,Base  Case Treasury Yield,High Estimate  of Treasury Yield
3YR,3.6940%,3.8950%,4.2547%
5YR,3.7779%,4.0090%,4.3651%
