0,1,2,3,4
Market  Rent Summary(1),Market  Rent Summary(1),Market  Rent Summary(1),Market  Rent Summary(1),Market  Rent Summary(1)
,Market  Rent (PSF),Average  Lease Term,Lease  Type,Escalations
Office,$27.00,91 Months,NNN,$0.50 PSF per year
