0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
09/15/25,,,100.00,%,,,100.00,%,,,98.71,%,,,90.48,%,,,81.52,%,,,71.58,%,,,54.94,%
10/15/25,,,100.00,%,,,100.00,%,,,93.92,%,,,85.52,%,,,76.38,%,,,66.27,%,,,49.65,%
11/15/25,,,100.00,%,,,100.00,%,,,89.20,%,,,80.65,%,,,71.37,%,,,61.13,%,,,44.57,%
12/15/25,,,100.00,%,,,100.00,%,,,84.54,%,,,75.87,%,,,66.48,%,,,56.14,%,,,39.69,%
01/15/26,,,100.00,%,,,95.86,%,,,79.96,%,,,71.19,%,,,61.72,%,,,51.32,%,,,34.99,%
02/15/26,,,100.00,%,,,91.50,%,,,75.43,%,,,66.61,%,,,57.09,%,,,46.67,%,,,30.52,%
03/15/26,,,100.00,%,,,87.15,%,,,70.98,%,,,62.12,%,,,52.58,%,,,42.19,%,,,26.32,%
04/15/26,,,100.00,%,,,82.82,%,,,66.60,%,,,57.73,%,,,48.21,%,,,37.87,%,,,22.31,%
05/15/26,,,96.70,%,,,78.52,%,,,62.28,%,,,53.43,%,,,43.97,%,,,33.74,%,,,18.49,%
06/15/26,,,92.43,%,,,74.23,%,,,58.03,%,,,49.24,%,,,39.87,%,,,29.81,%,,,14.87,%
07/15/26,,,88.12,%,,,69.96,%,,,53.86,%,,,45.15,%,,,35.89,%,,,26.04,%,,,11.37,%
08/15/26,,,83.79,%,,,65.71,%,,,49.76,%,,,41.16,%,,,32.06,%,,,22.41,%,,,8.03,%
09/15/26,,,79.42,%,,,61.49,%,,,45.73,%,,,37.27,%,,,28.36,%,,,18.92,%,,,4.83,%
10/15/26,,,75.92,%,,,58.01,%,,,42.29,%,,,33.86,%,,,24.99,%,,,15.60,%,,,1.77,%
11/15/26,,,72.40,%,,,54.55,%,,,38.90,%,,,30.53,%,,,21.72,%,,,12.41,%,,,0.00,%
12/15/26,,,68.85,%,,,51.10,%,,,35.57,%,,,27.27,%,,,18.55,%,,,9.34,%,,,0.00,%
01/15/27,,,65.27,%,,,47.67,%,,,32.29,%,,,24.08,%,,,15.47,%,,,6.41,%,,,0.00,%
02/15/27,,,61.66,%,,,44.25,%,,,29.07,%,,,20.98,%,,,12.50,%,,,3.63,%,,,0.00,%
03/15/27,,,58.03,%,,,40.85,%,,,25.90,%,,,17.95,%,,,9.63,%,,,0.97,%,,,0.00,%
04/15/27,,,54.36,%,,,37.47,%,,,22.79,%,,,15.00,%,,,6.86,%,,,0.00,%,,,0.00,%
05/15/27,,,50.67,%,,,34.10,%,,,19.74,%,,,12.13,%,,,4.19,%,,,0.00,%,,,0.00,%
06/15/27,,,46.95,%,,,30.75,%,,,16.74,%,,,9.34,%,,,1.63,%,,,0.00,%,,,0.00,%
07/15/27,,,43.20,%,,,27.41,%,,,13.81,%,,,6.63,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/27,,,39.42,%,,,24.10,%,,,10.93,%,,,4.01,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/27,,,35.61,%,,,20.80,%,,,8.12,%,,,1.47,%,,,0.00,%,,,0.00,%,,,0.00,%
10/15/27,,,32.64,%,,,18.17,%,,,5.78,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
11/15/27,,,29.65,%,,,15.55,%,,,3.49,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
12/15/27,,,26.64,%,,,12.94,%,,,1.24,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
01/15/28,,,23.60,%,,,10.35,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
02/15/28,,,20.54,%,,,7.77,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
03/15/28,,,17.45,%,,,5.21,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
04/15/28,,,14.33,%,,,2.66,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
05/15/28,,,11.19,%,,,0.12,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
06/15/28,,,8.05,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
07/15/28,,,4.96,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
08/15/28,,,1.84,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
09/15/28,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
