0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,
Payment Date,,0.00%,0.00%,,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,2.00%,2.00%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
July 2025,,,83.88,%,,,79.24,%,,,73.91,%,,,70.32,%,,,67.73,%,,,60.42,%
August 2025,,,76.30,%,,,69.25,%,,,61.18,%,,,55.73,%,,,51.81,%,,,40.74,%
September 2025,,,68.66,%,,,59.31,%,,,48.59,%,,,41.37,%,,,36.16,%,,,21.47,%
October 2025,,,60.97,%,,,49.40,%,,,36.15,%,,,27.22,%,,,20.77,%,,,2.63,%
November 2025,,,53.22,%,,,39.53,%,,,23.85,%,,,13.28,%,,,5.66,%,,,0.00,%
December 2025,,,45.41,%,,,29.69,%,,,11.70,%,,,0.00,%,,,0.00,%,,,0.00,%
January 2026,,,37.55,%,,,19.90,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
February 2026,,,29.64,%,,,10.14,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
March 2026,,,21.66,%,,,0.42,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
April 2026,,,13.64,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
May 2026,,,5.57,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
June 2026,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
,,,,,,,,,,,,,,,,,,,,,,,,
Weighted Average Life to Call (years)(1),,,0.51,,,,0.39,,,,0.31,,,,0.27,,,,0.25,,,,0.20,
Weighted Average Life to Maturity (years)(2),,,0.51,,,,0.39,,,,0.31,,,,0.27,,,,0.25,,,,0.20,
