0,1,2,3,4,5,6,7,8
,,,,,,,,
Note Class,,Aggregate Principal Amount(1),Aggregate Principal Amount(1),,,Interest Rate Per Annum,Interest Rate Per Annum,
A-1,,$,178000000,,,,%,
A-2,,$,356000000,,,,%,
A-3,,$,356000000,,,,%,
A-4,,$,63270000,,,,%,
B,,$,19600000,,,,%,
C,,$,17080000,,,,%,
D,,$,10050000,,,,%,
