0,1,2,3,4
,,,,
Monthly Period,,Delinquency Trigger,Delinquency Trigger,
1 to 12,,,2.80,%
13 to 24,,,4.10,%
25 to 36,,,4.90,%
37 to 48,,,4.90,%
49 and after,,,4.90,%
