0,1,2,3,4
,,,,
AART 2022-2,AART 2022-2,AART 2022-2,AART 2022-2,
State,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Texas,,,12.20,%
California,,,9.51,%
Florida,,,9.38,%
Pennsylvania,,,5.50,%
North Carolina,,,4.24,%
New Jersey,,,4.09,%
