0,1,2
Class of Notes,,Range  of Interest Rates
Class A-1 Notes,,3.730% - 3.980%
Class A-2a Notes,,3.90% - 4.15%
Class A-2b Notes,,SOFR Rate + 0.35% - SOFR Rate +  0.45%
Class A-3 Notes,,3.87% - 4.12%
Class A-4 Notes,,3.89% - 4.14%
Class B Notes,,4.04% - 4.29%
Class C Notes,,4.24% - 4.49%
