0,1,2,3,4
Payment  Date,,Yield  Supplement  Overcollateralization  Amount,Yield  Supplement  Overcollateralization  Amount,
Closing Date,,$,91820668.86,
August 2024,,,86672235.76,
September 2024,,,83650825.92,
October 2024,,,80677998.39,
November 2024,,,77754357.75,
December 2024,,,74880514.21,
January 2025,,,72057083.69,
February 2025,,,69284687.79,
March 2025,,,66563953.93,
April 2025,,,63895508.17,
May 2025,,,61279976.61,
June 2025,,,58717983.37,
July 2025,,,56210132.15,
August 2025,,,53756960.27,
September 2025,,,51358956.80,
October 2025,,,49016672.55,
November 2025,,,46730679.05,
December 2025,,,44501571.53,
January 2026,,,42329995.08,
February 2026,,,40216623.67,
March 2026,,,38162097.14,
April 2026,,,36167033.13,
May 2026,,,34232041.69,
June 2026,,,32357709.32,
July 2026,,,30544366.08,
August 2026,,,28791039.76,
September 2026,,,27095410.96,
October 2026,,,25455536.21,
November 2026,,,23870912.07,
December 2026,,,22341920.76,
January 2027,,,20869081.48,
February 2027,,,19452983.61,
March 2027,,,18094200.08,
April 2027,,,16793244.74,
May 2027,,,15550641.51,
June 2027,,,14366593.51,
July 2027,,,13240236.02,
August 2027,,,12169474.58,
September 2027,,,11152145.89,
October 2027,,,10185400.68,
November 2027,,,9267422.13,
December 2027,,,8397900.57,
January 2028,,,7576831.83,
February 2028,,,6804432.52,
March 2028,,,6081031.44,
April 2028,,,5406951.73,
May 2028,,,4782430.13,
June 2028,,,4207534.18,
July 2028,,,3681845.65,
August 2028,,,3203687.82,
September 2028,,,2769540.43,
October 2028,,,2374516.21,
