0,1,2,3,4
,,,,
AART 2019-1,AART 2019-1,AART 2019-1,AART 2019-1,
Vehicle Model,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Silverado,,,7.89,%
Ram Pickup,,,4.39,%
Grand Cherokee,,,3.64,%
Sierra,,,3.23,%
Wrangler,,,2.91,%
Cruze,,,2.53,%
Equinox,,,2.44,%
Traverse,,,2.27,%
Colorado,,,2.24,%
Malibu,,,1.92,%
