0,1,2,3,4
,,,,
Monthly Period,,Delinquency Trigger,Delinquency Trigger,
1 to 12,,,2.20,%
13 to 24,,,3.40,%
25 to 36,,,3.40,%
37 to 48,,,4.60,%
49 and after,,,4.60,%
