0,1,2,3,4,5,6
Property  Summary(1),Property  Summary(1),Property  Summary(1),Property  Summary(1),Property  Summary(1),Property  Summary(1),Property  Summary(1)
Space  Type,Total  SF,%  Total SF,Occupancy,UW  Base Rent,%  of UW Base Rent,UW  Base Rent PSF(2)
Office(3),418403,82.5%,86.5%,"$22,497,527",53.2%,$62.20
Retail,88804,17.5%,100.0%,"$19,780,183",46.8%,$222.74
Total / Wtd. Avg.,507207,100.0%,88.8%,"$42,277,710",100.0%,$93.84
