0,1,2,3
,Non-Serviced  Mortgage Loan,Primary  Servicing Fee Rate(1),Special  Servicing Fee Rate
,BioMed  MIT Portfolio,0.00010%  per annum,0.15%
,Washington  Square,0.00125%  per annum,0.25%(2)
,The  Willard & The Met,0.00575%  per annum,0.25%(2)
,32  Old Slip – Leased Fee,0.00125%  per annum,0.25%(2)
