0,1,2
,,"requirement in respect of any investment in the notes; and as a result the price and liquidity of the notes in the secondary market may be adversely affected.  Any failure by an EU Affected Investor to comply with the EU Due Diligence Requirements or by a UK Affected Investor to comply with the UK Due Diligence Requirements, in either case with respect to an investment in the notes, may result in regulatory sanctions and/or remedial measures being imposed or taken by such investor’s competent authority or relevant regulator, including, in the case of an EU Affected Investor or a UK Affected Investor that is subject to regulatory capital requirements, the imposition of a punitive capital charge on the notes acquired by such investor."
,,"Prospective  investors are responsible for analyzing their own legal and regulatory position and should consult with their own investment and  legal advisors regarding the scope and application of and compliance with any EU Due Diligence Requirements, UK Due Diligence Requirements  or other applicable regulations and the suitability of the notes for investment."
Registration  Under the Securities  Act,,The  depositor has filed a registration statement relating to the notes with the SEC on Form SF-3. The depositor has met  the requirements for registration on Form SF-3 contained in General Instruction I.A.1 to Form SF-3.
