0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,94.89
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,87.19
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,98.04,,79.74
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,91.18,,72.54
"January 15, 2027",,,100.00,,100.00,,100.00,,96.28,,84.50,,65.58
"February 15, 2027",,,100.00,,100.00,,100.00,,89.94,,78.00,,58.86
"March 15, 2027",,,100.00,,100.00,,100.00,,83.74,,71.70,,52.39
"April 15, 2027",,,100.00,,100.00,,94.76,,77.70,,65.58,,46.16
"May 15, 2027",,,100.00,,100.00,,88.93,,71.81,,59.65,,40.19
"June 15, 2027",,,100.00,,100.00,,83.20,,66.07,,53.92,,34.46
"July 15, 2027",,,100.00,,100.00,,77.58,,60.49,,48.38,,28.99
"August 15, 2027",,,100.00,,97.87,,72.06,,55.07,,43.03,,23.77
"September 15, 2027",,,100.00,,92.26,,66.65,,49.81,,37.88,,18.81
"October 15, 2027",,,100.00,,86.68,,61.35,,44.71,,32.93,,14.11
"November 15, 2027",,,100.00,,81.65,,56.54,,40.04,,28.37,,9.74
"December 15, 2027",,,98.94,,76.64,,51.82,,35.52,,23.99,,5.59
"January 15, 2028",,,93.65,,71.65,,47.19,,31.14,,19.79,,1.68
"February 15, 2028",,,88.31,,66.70,,42.67,,26.90,,15.76,,0.00
"March 15, 2028",,,82.94,,61.77,,38.24,,22.81,,11.92,,0.00
"April 15, 2028",,,77.54,,56.86,,33.91,,18.87,,8.25,,0.00
"May 15, 2028",,,72.09,,51.98,,29.68,,15.08,,4.77,,0.00
"June 15, 2028",,,66.61,,47.13,,25.55,,11.43,,1.47,,0.00
"July 15, 2028",,,61.09,,42.31,,21.52,,7.94,,0.00,,0.00
"August 15, 2028",,,55.53,,37.52,,17.60,,4.59,,0.00,,0.00
"September 15, 2028",,,49.93,,32.75,,13.78,,1.41,,0.00,,0.00
"October 15, 2028",,,44.30,,28.02,,10.07,,0.00,,0.00,,0.00
"November 15, 2028",,,39.81,,24.22,,7.03,,0.00,,0.00,,0.00
"December 15, 2028",,,35.41,,20.52,,4.12,,0.00,,0.00,,0.00
"January 15, 2029",,,30.97,,16.85,,1.30,,0.00,,0.00,,0.00
"February 15, 2029",,,26.50,,13.20,,0.00,,0.00,,0.00,,0.00
"March 15, 2029",,,22.00,,9.57,,0.00,,0.00,,0.00,,0.00
"April 15, 2029",,,17.47,,5.96,,0.00,,0.00,,0.00,,0.00
"May 15, 2029",,,12.90,,2.38,,0.00,,0.00,,0.00,,0.00
"June 15, 2029",,,8.30,,0.00,,0.00,,0.00,,0.00,,0.00
"July 15, 2029",,,3.68,,0.00,,0.00,,0.00,,0.00,,0.00
"August 15, 2029",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.45,,3.15,,2.75,,2.47,,2.27,,1.99
Weighted Average Life to Maturity (Years)(2),,,3.45,,3.15,,2.75,,2.47,,2.27,,1.99
,,,,,,,,,,,,,
