0,1,2
Class,,Interest Rate
Class A-1,,5.779%
Class A-2a,,5.60%
Class A-2b,,6.03031%
Class A-3,,5.38%
Class A-4,,5.33%
Class B,,5.58%
Class C,,0.00%
