0,1,2,3,4
Class A-1 Notes,,$,178000000,
Class A-2 Notes,,,369000000,
Class A-3 Notes,,,319000000,
Class A-4 Notes,,,49160000,
Class B Notes,,,28750000,
Class C Notes,,,14370000,
Total,,$,958280000,
