0,1,2
Class of Notes,,Range of Assumed Interest Rates
Class A-1 Notes,,4.25073% - 4.50073%
Class A-2-A Notes,,4.09% - 4.34%
Class A-2-B Notes,,SOFR + 0.28% - SOFR + 0.53%(1)
Class A-3 Notes,,3.95% - 4.20%
Class A-4 Notes,,4.01% - 4.26%
Class B Notes,,4.27% - 4.52%
Class C Notes,,4.46% - 4.71%
