0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes,Class A-2a Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2024",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2025",,,100.00,,100.00,,100.00,,100.00,,100.00,,97.94
"March 15, 2025",,,100.00,,100.00,,100.00,,100.00,,95.63,,88.42
"April 15, 2025",,,100.00,,100.00,,99.15,,92.27,,87.20,,79.11
"May 15, 2025",,,100.00,,100.00,,92.19,,84.54,,78.98,,70.02
"June 15, 2025",,,100.00,,97.84,,85.32,,76.96,,70.95,,61.14
"July 15, 2025",,,100.00,,92.29,,78.70,,69.63,,63.11,,52.48
"August 15, 2025",,,99.71,,86.77,,72.16,,62.42,,55.43,,44.04
"September 15, 2025",,,95.06,,81.26,,65.71,,55.34,,47.91,,35.82
"October 15, 2025",,,90.37,,75.79,,59.35,,48.40,,40.56,,27.82
"November 15, 2025",,,85.66,,70.33,,53.07,,41.59,,33.37,,20.04
"December 15, 2025",,,80.90,,64.89,,46.89,,34.91,,26.36,,12.49
"January 15, 2026",,,76.12,,59.48,,40.79,,28.37,,19.51,,5.17
"February 15, 2026",,,71.30,,54.10,,34.78,,21.97,,12.83,,0.00
"March 15, 2026",,,66.45,,48.73,,28.86,,15.70,,6.32,,0.00
"April 15, 2026",,,61.61,,43.44,,23.07,,9.60,,0.01,,0.00
"May 15, 2026",,,56.74,,38.17,,17.38,,3.63,,0.00,,0.00
"June 15, 2026",,,52.02,,33.08,,11.89,,0.00,,0.00,,0.00
"July 15, 2026",,,47.26,,28.01,,6.49,,0.00,,0.00,,0.00
"August 15, 2026",,,42.47,,22.97,,1.18,,0.00,,0.00,,0.00
"September 15, 2026",,,37.64,,17.94,,0.00,,0.00,,0.00,,0.00
"October 15, 2026",,,32.78,,12.94,,0.00,,0.00,,0.00,,0.00
"November 15, 2026",,,27.88,,7.97,,0.00,,0.00,,0.00,,0.00
"December 15, 2026",,,22.95,,3.02,,0.00,,0.00,,0.00,,0.00
"January 15, 2027",,,17.99,,0.00,,0.00,,0.00,,0.00,,0.00
"February 15, 2027",,,12.98,,0.00,,0.00,,0.00,,0.00,,0.00
"March 15, 2027",,,7.95,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2027",,,2.88,,0.00,,0.00,,0.00,,0.00,,0.00
"May 15, 2027",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,1.74,,1.44,,1.18,,1.03,,0.94,,0.82
Weighted Average Life to Maturity (Years)(2),,,1.74,,1.44,,1.18,,1.03,,0.94,,0.82
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
