0,1,2
CUSIP Numbers,,Class A-1 Notes: 096912AA8  Class A-2a Notes: 096912AB6  Class A-2b Notes: 096912AC4  Class A-3 Notes: 096912AD2  Class A-4 Notes: 096912AE0
Tax Status,,"Tax counsel to the depositor is of the opinion, subject to the assumptions set forth in this prospectus, that although there is no authority with respect  to a transaction closely comparable to that contemplated herein:  • as of their issuance date, the notes held by parties unaffiliated with the issuing entity for U.S. federal income tax purposes will be characterized as debt for U.S. federal income tax purposes,  and  • the issuing entity will not be characterized as an association or a publicly traded partnership, in either case taxable as a corporation for U.S. federal income tax purposes.  By accepting a note, each noteholder or beneficial owner will be deemed to have agreed to treat such note as debt for purposes of U.S. federal, state and  applicable local income and franchise tax and any other tax measured in whole or in part by income.  You should consult your own tax advisor regarding the U.S. federal income tax consequences and the tax consequences arising under the laws of any state or  other taxing jurisdiction, of the purchase, ownership and disposition of the notes.  We refer you to “Material U.S. Federal Income Tax Considerations” in this prospectus."
Eligibility for Purchase by Money Market Funds,,"The Class A-1 Notes have been structured to be “eligible securities” as defined in paragraph (a)(11) of Rule 2a-7 under the Investment Company Act  of 1940, as amended. Rule 2a-7 includes additional criteria for investments by money market funds, including requirements relating to portfolio maturity, liquidity and risk diversification. A money market fund should consult its legal  advisers regarding the eligibility of the Class A-1 Notes under Rule 2a-7 and whether an investment in the Class A-1 Notes satisfies the fund’s investment policies, ratings requirements and objectives."
ERISA Considerations,,"The notes are generally eligible for acquisition by employee benefit plans, individual retirement accounts, and other retirement plans or arrangements,  subject to those considerations discussed under “ERISA Considerations” in this prospectus.  We refer you to “ERISA Considerations” in this prospectus. If you are a benefit plan fiduciary considering acquisition of the notes  you should, among other things, consult with your counsel in determining whether all required conditions have been satisfied."
