0,1,2,3,4
Class A-1 Notes,,$,83300000,
Class A-2 Notes,,$,151470000,
Class A-3 Notes,,$,100980000,
Class B Notes,,$,79900000,
Class C Notes,,$,100725000,
Class D Notes,,$,148750000,
