0,1,2,3,4
,,,●,a default in the payment of the principal of or any installment of the principal of any of the notes when the same becomes due and payable on the maturity date thereof;
,,,●,"any failure by the issuing entity to duly observe or perform in any material respect any covenant or agreement made in the indenture, which failure shall materially and adversely affect the rights of the noteholders and shall continue beyond the 60 day grace period (or such longer period not in excess of 90 days as may be reasonably necessary to remedy such failure; provided the issuing entity notifies the indenture trustee that it is a breach of the type capable of remedy within 90 days);"
,,,●,"any representation or warranty by the issuing entity made in the indenture or in any certificate delivered pursuant thereto or in connection therewith is incorrect in a material respect as of the time made, which incorrect statement shall materially and adversely affect the rights of the noteholders and is not cured within the 60 day grace period (or such longer period not in excess of 90 days as may be reasonably necessary to remedy such incorrect statement; provided the issuing entity notifies the indenture trustee that it is a breach of the type capable of remedy within 90 days); and"
,,,●,"events of bankruptcy, insolvency, receivership or liquidation of the trust,"
,,"provided,  however, that a delay in or failure of performance referred to in the first four bullet points above will not constitute an event  of default for a period of 60 days after the applicable cure period under the indenture if that delay or failure was caused by force  majeure or other similar occurrence.","provided,  however, that a delay in or failure of performance referred to in the first four bullet points above will not constitute an event  of default for a period of 60 days after the applicable cure period under the indenture if that delay or failure was caused by force  majeure or other similar occurrence.","provided,  however, that a delay in or failure of performance referred to in the first four bullet points above will not constitute an event  of default for a period of 60 days after the applicable cure period under the indenture if that delay or failure was caused by force  majeure or other similar occurrence."
,,We  refer you to “The Notes—The Indenture—Events of Default; Rights Upon Event of Default” for a more detailed  discussion of events of default.,We  refer you to “The Notes—The Indenture—Events of Default; Rights Upon Event of Default” for a more detailed  discussion of events of default.,We  refer you to “The Notes—The Indenture—Events of Default; Rights Upon Event of Default” for a more detailed  discussion of events of default.
,,"Upon  an event of default, the holders of a majority of the aggregate outstanding amount of the notes may accelerate the notes at which  point the notes will become immediately due and payable. Also, upon an event of default, the indenture trustee may liquidate  or sell the assets of the trust provided that:","Upon  an event of default, the holders of a majority of the aggregate outstanding amount of the notes may accelerate the notes at which  point the notes will become immediately due and payable. Also, upon an event of default, the indenture trustee may liquidate  or sell the assets of the trust provided that:","Upon  an event of default, the holders of a majority of the aggregate outstanding amount of the notes may accelerate the notes at which  point the notes will become immediately due and payable. Also, upon an event of default, the indenture trustee may liquidate  or sell the assets of the trust provided that:"
,,,●,the proceeds of the sale or liquidation of the trust assets would be sufficient to repay all noteholders and certificateholders in full; or
,,,●,holders of 100% of the aggregate outstanding amount of notes consent to such sale or liquidation; or
