0,1,2,3,4
Loans,12/31/2023,12/31/2024,12/31/2025,3/31/2026
By Approximate Number,18238,21269,20028,18230
By Approximate Aggregate  Principal Balance (in billions),$442.1,$478.1,$468.3,$458.3
