0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2025",,,81.17,,76.38,,70.92,,67.20,,64.41,,58.79
"June 15, 2025",,,73.57,,66.52,,58.49,,53.05,,48.98,,41.72
"July 15, 2025",,,65.92,,56.70,,46.21,,39.12,,33.86,,25.00
"August 15, 2025",,,58.21,,46.92,,34.09,,25.43,,19.06,,8.62
"September 15, 2025",,,50.46,,37.17,,22.11,,11.97,,4.58,,0.00
"October 15, 2025",,,42.65,,27.47,,10.28,,0.00,,0.00,,0.00
"November 15, 2025",,,34.78,,17.81,,0.00,,0.00,,0.00,,0.00
"December 15, 2025",,,27.14,,8.44,,0.00,,0.00,,0.00,,0.00
"January 15, 2026",,,19.45,,0.00,,0.00,,0.00,,0.00,,0.00
"February 15, 2026",,,11.71,,0.00,,0.00,,0.00,,0.00,,0.00
"March 15, 2026",,,3.92,,0.00,,0.00,,0.00,,0.00,,0.00
"April 15, 2026",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,0.43,,0.32,,0.24,,0.21,,0.18,,0.15
Weighted Average Life to Maturity (Years)(2),,,0.43,,0.32,,0.24,,0.21,,0.18,,0.15
