0,1,2,3,4,5
Rosedale Apartments Whole Loan Summary,Rosedale Apartments Whole Loan Summary,Rosedale Apartments Whole Loan Summary,Rosedale Apartments Whole Loan Summary,Rosedale Apartments Whole Loan Summary,Rosedale Apartments Whole Loan Summary
Note,Original Balance,,Cut-off  Date Balance,Note  Holder,Controlling  Piece
A-1,"$60,700,000",,"$60,700,000",BANK5 2025-5YR18,Yes
A-2(1),"$30,000,000",,"$30,000,000",BANA,No
Whole Loan,"$90,700,000",,"$90,700,000",,
