0,1,2
,,
Class,,Interest Rate
Class A-1 Notes,,4.583% - 4.783%
Class A-2a Notes,,4.67% - 4.87%
Class A-2b Notes,,SOFR Rate plus 0.70% - SOFR Rate plus 0.90%
Class A-3 Notes,,4.69% - 4.89%
Class A-4 Notes,,4.91% - 5.11%
Class B Notes,,5.40% - 5.60%
Class C Notes,,5.69% - 5.89%
Class D Notes,,6.23% - 6.43%
