0,1,2,3,4
Class A-1 Notes,,$,268000000,
Class A-2 Notes,,,449140000,
Class A-3 Notes,,,449140000,
Class A-4 Notes,,,90860000,
Class B Notes,,,39490000,
Class C Notes,,,19740000,
Total,,$,1316370000,
