0,1,2,3,4
,,,,
Pool Balance,,$,1158690862.93,
Number of Receivables,,,65118,
New motor vehicles at origination(1),,,0.02,%
Used motor vehicles at origination(1),,,99.98,%
Average principal balance,,$,17793.71,
Weighted average contract rate,,,9.30,%
Weighted average remaining term,,,58.74 months,
Weighted average original term,,,66.43 months,
Weighted average FICO® score(2),,,758.7,
