0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes,Class A-3 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"December 15, 2026",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"January 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"February 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"March 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"April 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"May 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"June 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"July 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"September 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"October 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"November 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,97.92
"December 15, 2027",,,100.00,,100.00,,100.00,,100.00,,100.00,,90.36
"January 15, 2028",,,100.00,,100.00,,100.00,,100.00,,100.00,,83.04
"February 15, 2028",,,100.00,,100.00,,100.00,,100.00,,93.60,,76.00
"March 15, 2028",,,100.00,,100.00,,100.00,,98.25,,87.11,,69.19
"April 15, 2028",,,100.00,,100.00,,100.00,,92.12,,80.81,,62.62
"May 15, 2028",,,100.00,,100.00,,100.00,,86.12,,74.68,,56.28
"June 15, 2028",,,100.00,,100.00,,96.53,,80.28,,68.73,,50.18
"July 15, 2028",,,100.00,,100.00,,90.93,,74.58,,62.96,,44.32
"August 15, 2028",,,100.00,,100.00,,85.43,,69.03,,57.38,,38.69
"September 15, 2028",,,100.00,,100.00,,80.03,,63.62,,51.98,,33.31
"October 15, 2028",,,100.00,,99.58,,74.73,,58.37,,46.76,,28.18
"November 15, 2028",,,100.00,,94.26,,69.54,,53.27,,41.74,,23.29
"December 15, 2028",,,100.00,,88.97,,64.44,,48.32,,36.90,,18.65
"January 15, 2029",,,100.00,,83.71,,59.45,,43.52,,32.25,,14.25
"February 15, 2029",,,100.00,,78.48,,54.56,,38.88,,27.79,,10.09
"March 15, 2029",,,95.01,,73.72,,50.10,,34.61,,23.67,,6.22
"April 15, 2029",,,89.97,,68.99,,45.72,,30.49,,19.72,,2.57
"May 15, 2029",,,84.89,,64.28,,41.44,,26.50,,15.94,,0.00
"June 15, 2029",,,79.77,,59.60,,37.26,,22.65,,12.34,,0.00
"July 15, 2029",,,74.63,,54.94,,33.17,,18.94,,8.90,,0.00
"August 15, 2029",,,69.44,,50.31,,29.18,,15.37,,5.65,,0.00
"September 15, 2029",,,64.22,,45.71,,25.28,,11.95,,2.57,,0.00
"October 15, 2029",,,58.97,,41.13,,21.48,,8.67,,0.00,,0.00
"November 15, 2029",,,53.67,,36.59,,17.78,,5.54,,0.00,,0.00
"December 15, 2029",,,48.35,,32.06,,14.17,,2.56,,0.00,,0.00
"January 15, 2030",,,42.99,,27.57,,10.67,,0.00,,0.00,,0.00
"February 15, 2030",,,38.94,,24.14,,7.93,,0.00,,0.00,,0.00
"March 15, 2030",,,34.98,,20.81,,5.30,,0.00,,0.00,,0.00
"April 15, 2030",,,30.99,,17.50,,2.74,,0.00,,0.00,,0.00
"May 15, 2030",,,26.97,,14.21,,0.26,,0.00,,0.00,,0.00
"June 15, 2030",,,22.92,,10.94,,0.00,,0.00,,0.00,,0.00
"July 15, 2030",,,18.84,,7.69,,0.00,,0.00,,0.00,,0.00
"August 15, 2030",,,14.74,,4.46,,0.00,,0.00,,0.00,,0.00
"September 15, 2030",,,10.60,,1.25,,0.00,,0.00,,0.00,,0.00
"October 15, 2030",,,6.44,,0.00,,0.00,,0.00,,0.00,,0.00
"November 15, 2030",,,2.25,,0.00,,0.00,,0.00,,0.00,,0.00
"December 15, 2030",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,3.46,,3.15,,2.75,,2.47,,2.28,,1.99
Weighted Average Life to Maturity (Years)(2),,,3.46,,3.15,,2.75,,2.47,,2.28,,1.99
,,,,,,,,,,,,,
